0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250
29.617;29.63;29.62;29.622;29.638;29.645;29.646;29.639;29.644;29.623;29.618;29.606;29.589;29.552;29.532;29.498;29.475;29.442;29.407;29.368;29.328;29.301;29.259;29.237;29.224;29.2;29.156;29.129;29.117;29.111;29.107;29.017;28.925;28.907;28.884;28.858;28.814;28.774;28.749;28.699;28.658;28.6;28.559;28.501;28.43;28.345;28.257;28.146;28.018;27.872;27.748;27.576;27.379;27.169;27.045;26.977;26.935;26.879;26.823;26.767;26.733;26.687;26.657;26.609;26.581;26.552;26.541;26.511;26.486;26.48;26.475;26.479;26.479;26.46;26.455;26.482;26.486;26.475;26.462;26.454;26.412;26.389;26.338;26.289;26.218;26.202;26.144;26.083;26.009;25.975;25.94;25.907;25.836;25.799;25.769;25.744;25.719;25.667;25.652;25.669;25.673;25.67;25.658;25.687;25.761;25.848;25.907;25.886;25.722;25.645;25.622;25.589;25.57;25.528;25.504;25.486;25.44;25.416;25.386;25.355;25.324;25.293;25.245;25.22;25.173;25.136;25.108;25.069;25.052;25.013;24.979;24.938;24.903;24.868;24.827;24.794;24.767;24.726;24.671;24.618;24.599;24.552;24.527;24.484;24.448;24.408;24.368;24.327;24.281;24.236;24.202;24.164;24.12;24.056;24.021;23.982;23.931;23.89;23.842;23.812;23.769;23.733;23.7;23.676;23.638;23.609;23.589;23.537;23.536;23.494;23.488;23.449;23.402;23.372;23.347;23.32;23.302;23.275;23.255;23.236;23.224;23.209;23.193;23.18;23.163;23.138;23.128;23.109;23.091;23.075;23.066;23.045;23.017;22.997;22.974;22.939;22.915;22.883;22.868;22.833;22.757;22.705;22.668;22.607;22.541;22.455;22.387;22.311;22.222;22.122;22.01;21.872;21.687;21.527;21.474;21.425;21.379;21.34;21.294;21.26;21.222;21.185;21.155;21.124;21.101;21.075;21.036;20.987;20.953;20.928;20.894;20.856;20.839;20.801;20.769;20.731;20.695;20.65;20.618;20.587;20.549;20.528;20.491;20.489;20.484;20.473;20.456;20.442;20.448;20.446;
29.593;29.606;29.63;29.652;29.655;29.661;29.673;29.683;29.671;29.661;29.645;29.614;29.599;29.579;29.553;29.506;29.483;29.442;29.408;29.381;29.35;29.291;29.218;29.161;29.16;29.157;29.081;28.977;28.935;28.905;28.89;28.868;28.843;28.83;28.798;28.786;28.76;28.732;28.704;28.671;28.63;28.593;28.539;28.495;28.431;28.366;28.28;28.191;28.08;27.97;27.84;27.678;27.512;27.319;27.136;27.038;26.971;26.921;26.867;26.821;26.765;26.726;26.685;26.636;26.607;26.591;26.574;26.549;26.531;26.535;26.531;26.537;26.525;26.523;26.505;26.479;26.444;26.408;26.381;26.337;26.328;26.314;26.266;26.21;26.181;26.171;26.132;26.06;25.984;25.956;25.914;25.883;25.816;25.771;25.747;25.737;25.707;25.667;25.646;25.648;25.692;25.686;25.701;25.728;25.791;25.825;25.823;25.767;25.725;25.683;25.657;25.614;25.587;25.55;25.52;25.486;25.46;25.433;25.404;25.375;25.342;25.302;25.264;25.244;25.225;25.191;25.172;25.124;25.087;25.041;25.041;24.978;24.933;24.88;24.833;24.791;24.751;24.715;24.674;24.643;24.606;24.567;24.532;24.49;24.452;24.41;24.372;24.324;24.281;24.243;24.191;24.161;24.11;24.079;24.034;23.999;23.976;23.928;23.898;23.861;23.836;23.804;23.716;23.658;23.626;23.592;23.56;23.516;23.481;23.467;23.431;23.415;23.396;23.37;23.343;23.32;23.283;23.265;23.239;23.229;23.212;23.198;23.189;23.171;23.153;23.138;23.119;23.111;23.099;23.101;23.079;23.054;23.034;23.028;23.002;22.94;22.891;22.861;22.834;22.798;22.751;22.719;22.663;22.618;22.557;22.487;22.417;22.337;22.246;22.146;22.024;21.875;21.704;21.564;21.464;21.428;21.391;21.347;21.318;21.288;21.253;21.223;21.187;21.159;21.137;21.11;21.081;21.039;21.026;20.992;20.962;20.937;20.903;20.88;20.853;20.804;20.767;20.722;20.691;20.655;20.639;20.615;20.566;20.527;20.517;20.473;20.469;20.454;20.449;20.462;
29.601;29.629;29.639;29.653;29.675;29.694;29.691;29.696;29.689;29.677;29.675;29.664;29.633;29.598;29.575;29.558;29.516;29.413;29.333;29.291;29.261;29.203;29.117;29.061;29.024;28.981;28.941;28.904;28.872;28.843;28.814;28.79;28.771;28.759;28.739;28.725;28.706;28.668;28.655;28.616;28.59;28.55;28.51;28.471;28.41;28.345;28.273;28.188;28.105;27.994;27.882;27.745;27.604;27.444;27.276;27.148;27.044;26.953;26.899;26.851;26.796;26.762;26.715;26.661;26.629;26.612;26.595;26.566;26.55;26.528;26.498;26.481;26.424;26.399;26.381;26.386;26.38;26.315;26.258;26.252;26.249;26.241;26.199;26.13;26.13;26.108;26.093;26.02;25.947;25.91;25.903;25.866;25.819;25.769;25.778;25.781;25.751;25.722;25.714;25.712;25.724;25.733;25.762;25.825;25.88;25.878;25.825;25.811;25.768;25.726;25.693;25.657;25.614;25.577;25.559;25.528;25.502;25.47;25.443;25.412;25.378;25.348;25.321;25.271;25.225;25.184;25.153;25.121;25.083;25.055;25.055;24.985;24.933;24.9;24.864;24.816;24.771;24.736;24.689;24.657;24.626;24.587;24.55;24.501;24.459;24.425;24.385;24.345;24.303;24.263;24.211;24.195;24.144;24.108;24.062;24.028;23.987;23.917;23.86;23.824;23.788;23.741;23.707;23.667;23.632;23.586;23.554;23.525;23.497;23.463;23.445;23.419;23.395;23.364;23.334;23.312;23.282;23.266;23.245;23.229;23.216;23.2;23.202;23.203;23.197;23.175;23.124;23.091;23.085;23.064;23.049;23.025;23.006;22.981;22.96;22.934;22.91;22.886;22.855;22.825;22.786;22.742;22.698;22.646;22.588;22.514;22.446;22.368;22.268;22.173;22.059;21.914;21.751;21.603;21.481;21.432;21.396;21.364;21.322;21.282;21.267;21.242;21.2;21.176;21.15;21.142;21.103;21.069;21.056;21.046;21.011;20.979;20.95;20.915;20.857;20.823;20.782;20.728;20.695;20.67;20.64;20.607;20.585;20.55;20.553;20.537;20.521;20.506;20.515;20.516;
29.673;29.692;29.694;29.721;29.735;29.755;29.764;29.745;29.719;29.712;29.709;29.687;29.599;29.536;29.493;29.45;29.392;29.341;29.291;29.245;29.194;29.141;29.092;29.052;28.995;28.957;28.919;28.883;28.847;28.825;28.803;28.775;28.759;28.749;28.731;28.72;28.705;28.694;28.687;28.674;28.661;28.6;28.534;28.504;28.465;28.411;28.3;28.19;28.123;28.029;27.926;27.802;27.681;27.558;27.42;27.324;27.206;27.087;26.984;26.904;26.842;26.782;26.727;26.673;26.63;26.595;26.561;26.521;26.476;26.444;26.432;26.413;26.402;26.334;26.317;26.314;26.289;26.276;26.228;26.237;26.233;26.216;26.167;26.104;26.094;26.093;26.116;26.051;25.996;25.944;25.939;25.901;25.843;25.814;25.781;25.748;25.72;25.705;25.677;25.707;25.785;25.87;25.933;26.031;26.056;25.976;25.907;25.868;25.822;25.8;25.767;25.741;25.695;25.67;25.605;25.569;25.534;25.502;25.464;25.434;25.398;25.366;25.336;25.306;25.268;25.237;25.198;25.159;25.128;25.093;25.093;25.093;24.986;24.949;24.9;24.857;24.817;24.783;24.746;24.71;24.673;24.64;24.611;24.574;24.528;24.507;24.47;24.421;24.336;24.284;24.251;24.208;24.174;24.103;24.067;24.033;23.974;23.944;23.897;23.855;23.823;23.778;23.738;23.706;23.658;23.618;23.575;23.542;23.5;23.479;23.456;23.42;23.394;23.37;23.359;23.331;23.296;23.273;23.259;23.241;23.228;23.187;23.14;23.129;23.101;23.097;23.089;23.073;23.069;23.05;23.045;23.033;23.021;23.007;22.981;22.956;22.923;22.905;22.871;22.84;22.821;22.769;22.728;22.68;22.609;22.554;22.491;22.411;22.326;22.232;22.11;21.981;21.821;21.674;21.56;21.471;21.415;21.384;21.352;21.312;21.284;21.261;21.229;21.206;21.188;21.162;21.133;21.102;21.083;21.056;21.015;20.984;20.942;20.924;20.9;20.869;20.83;20.794;20.762;20.737;20.707;20.659;20.65;20.635;20.623;20.609;20.568;20.552;20.549;20.548;
29.743;29.755;29.725;29.679;29.67;29.67;29.664;29.658;29.617;29.601;29.584;29.542;29.516;29.476;29.43;29.377;29.328;29.284;29.217;29.167;29.12;29.07;29.027;28.994;28.946;28.908;28.877;28.843;28.83;28.818;28.808;28.798;28.776;28.775;28.773;28.788;28.72;28.62;28.585;28.566;28.544;28.495;28.442;28.411;28.364;28.318;28.245;28.197;28.138;28.067;27.989;27.909;27.827;27.729;27.631;27.525;27.432;27.29;27.151;27.01;26.894;26.807;26.752;26.685;26.626;26.587;26.553;26.519;26.468;26.415;26.381;26.339;26.31;26.263;26.211;26.208;26.209;26.189;26.159;26.146;26.132;26.123;26.098;26.069;26.056;26.038;26.026;25.959;25.899;25.834;25.818;25.791;25.739;25.687;25.704;25.722;25.744;25.736;25.745;25.831;25.953;26.106;26.21;26.203;26.142;26.086;26.034;25.985;25.935;25.878;25.83;25.793;25.759;25.717;25.668;25.638;25.597;25.564;25.535;25.504;25.462;25.419;25.38;25.355;25.298;25.277;25.251;25.228;25.185;25.154;25.154;25.154;25.154;25.154;24.976;24.933;24.911;24.866;24.823;24.772;24.741;24.703;24.653;24.574;24.54;24.491;24.452;24.415;24.365;24.322;24.281;24.245;24.202;24.17;24.124;24.089;24.046;24.008;23.961;23.909;23.861;23.82;23.778;23.738;23.688;23.652;23.617;23.583;23.567;23.528;23.523;23.47;23.417;23.37;23.347;23.322;23.286;23.229;23.21;23.189;23.165;23.161;23.15;23.134;23.12;23.112;23.113;23.109;23.086;23.091;23.071;23.067;23.054;23.049;23.026;23.009;22.994;22.972;22.95;22.938;22.909;22.858;22.828;22.781;22.732;22.645;22.559;22.498;22.433;22.341;22.206;22.11;21.967;21.838;21.724;21.605;21.505;21.446;21.394;21.358;21.319;21.284;21.254;21.242;21.229;21.195;21.165;21.14;21.126;21.11;21.11;21.084;21.048;21.033;20.995;20.965;20.929;20.885;20.868;20.842;20.811;20.773;20.745;20.725;20.724;20.722;20.695;20.681;20.65;20.66;
29.63;29.646;29.645;29.592;29.592;29.595;29.583;29.561;29.553;29.524;29.501;29.478;29.437;29.399;29.35;29.292;29.258;29.192;29.162;29.108;29.062;29.03;28.988;28.951;28.919;28.914;28.892;28.842;28.817;28.805;28.808;28.762;28.667;28.628;28.609;28.588;28.571;28.542;28.514;28.492;28.46;28.433;28.392;28.347;28.327;28.275;28.222;28.169;28.109;28.055;27.988;27.927;27.858;27.792;27.712;27.635;27.526;27.411;27.285;27.149;27.001;26.85;26.743;26.661;26.599;26.549;26.493;26.454;26.388;26.334;26.303;26.294;26.278;26.241;26.2;26.173;26.172;26.146;26.097;26.066;26.046;25.999;25.941;25.882;25.836;25.857;25.84;25.804;25.747;25.724;25.714;25.712;25.687;25.657;25.677;25.67;25.717;25.737;25.786;25.905;26.061;26.193;26.241;26.209;26.157;26.108;26.061;26.026;25.99;25.941;25.886;25.841;25.796;25.751;25.704;25.673;25.63;25.59;25.552;25.516;25.483;25.452;25.412;25.381;25.343;25.302;25.259;25.237;25.213;25.19;25.19;25.19;25.19;25.19;24.978;24.921;24.895;24.856;24.815;24.769;24.726;24.679;24.641;24.605;24.544;24.513;24.46;24.434;24.379;24.345;24.292;24.259;24.228;24.176;24.142;24.103;24.056;24.007;23.976;23.929;23.878;23.838;23.796;23.753;23.715;23.683;23.65;23.571;23.511;23.469;23.443;23.402;23.359;23.327;23.3;23.265;23.251;23.227;23.196;23.179;23.162;23.14;23.13;23.114;23.099;23.095;23.099;23.07;23.071;23.056;23.046;23.051;23.052;23.049;23.042;23.014;22.971;22.939;22.915;22.9;22.845;22.787;22.753;22.701;22.648;22.591;22.545;22.473;22.415;22.332;22.249;22.163;22.059;21.933;21.813;21.704;21.563;21.447;21.371;21.312;21.277;21.231;21.216;21.201;21.181;21.167;21.155;21.119;21.109;21.1;21.082;21.063;21.029;21.019;21.014;20.983;20.942;20.904;20.899;20.882;20.841;20.82;20.798;20.774;20.732;20.694;20.651;20.641;20.614;20.62;
29.566;29.564;29.565;29.54;29.536;29.517;29.507;29.492;29.478;29.45;29.421;29.395;29.362;29.326;29.289;29.252;29.22;29.186;29.132;29.099;29.088;29.046;28.969;28.905;28.871;28.853;28.816;28.751;28.704;28.68;28.657;28.632;28.616;28.602;28.587;28.545;28.539;28.504;28.49;28.468;28.437;28.416;28.374;28.341;28.294;28.25;28.202;28.175;28.117;28.065;28.013;27.964;27.907;27.853;27.789;27.716;27.635;27.542;27.442;27.33;27.206;27.067;26.922;26.808;26.7;26.615;26.504;26.446;26.394;26.333;26.296;26.255;26.19;26.151;26.1;26.046;25.988;25.922;25.883;25.821;25.823;25.811;25.805;25.76;25.718;25.739;25.737;25.712;25.671;25.677;25.665;25.686;25.671;25.662;25.691;25.738;25.823;25.872;25.976;26.134;26.282;26.339;26.309;26.277;26.241;26.215;26.167;26.122;26.074;26.023;25.974;25.922;25.866;25.818;25.768;25.714;25.669;25.64;25.594;25.564;25.527;25.492;25.456;25.421;25.379;25.351;25.319;25.298;25.252;25.172;25.172;25.172;25.172;25.172;24.978;24.96;24.917;24.877;24.837;24.806;24.757;24.718;24.663;24.619;24.568;24.525;24.475;24.446;24.39;24.365;24.327;24.302;24.262;24.228;24.187;24.153;24.116;24.062;24.02;23.97;23.918;23.87;23.816;23.74;23.692;23.646;23.604;23.552;23.512;23.474;23.42;23.389;23.353;23.331;23.301;23.275;23.246;23.222;23.199;23.178;23.16;23.149;23.137;23.12;23.114;23.105;23.099;23.085;23.088;23.086;23.082;23.031;22.984;22.972;22.964;22.935;22.907;22.883;22.872;22.841;22.814;22.79;22.749;22.708;22.67;22.624;22.568;22.516;22.461;22.401;22.342;22.257;22.181;22.086;21.985;21.863;21.736;21.6;21.459;21.354;21.297;21.26;21.232;21.214;21.187;21.186;21.161;21.127;21.105;21.094;21.094;21.065;21.052;21.029;21.027;20.996;20.958;20.935;20.909;20.882;20.85;20.819;20.8;20.789;20.778;20.775;20.752;20.738;20.732;20.757;
29.517;29.504;29.505;29.475;29.46;29.449;29.425;29.431;29.409;29.396;29.393;29.395;29.352;29.279;29.264;29.26;29.245;29.142;29.04;28.996;28.966;28.927;28.889;28.846;28.818;28.785;28.767;28.731;28.716;28.682;28.658;28.645;28.625;28.599;28.582;28.558;28.547;28.522;28.495;28.465;28.441;28.405;28.384;28.349;28.326;28.287;28.243;28.194;28.164;28.139;28.103;28.015;27.945;27.898;27.839;27.778;27.703;27.607;27.534;27.447;27.33;27.208;27.071;26.903;26.753;26.601;26.462;26.394;26.303;26.237;26.159;26.089;26.038;25.971;25.914;25.841;25.818;25.809;25.749;25.706;25.711;25.712;25.696;25.662;25.657;25.661;25.679;25.686;25.656;25.677;25.685;25.722;25.707;25.718;25.756;25.837;25.958;26.058;26.221;26.418;26.48;26.426;26.394;26.37;26.322;26.272;26.222;26.175;26.124;26.075;26.02;25.964;25.907;25.858;25.827;25.787;25.749;25.696;25.664;25.608;25.544;25.507;25.454;25.411;25.37;25.333;25.304;25.263;25.233;25.204;25.204;25.204;25.204;25.204;25.204;24.976;24.952;24.912;24.862;24.82;24.779;24.734;24.686;24.646;24.6;24.55;24.515;24.477;24.447;24.407;24.377;24.347;24.305;24.23;24.189;24.145;24.112;24.056;23.999;23.964;23.921;23.86;23.819;23.769;23.725;23.678;23.627;23.577;23.541;23.491;23.452;23.421;23.383;23.343;23.309;23.285;23.258;23.235;23.208;23.181;23.177;23.161;23.149;23.126;23.123;23.125;23.075;23.015;23.02;23.0;22.991;22.962;22.958;22.948;22.933;22.915;22.896;22.878;22.864;22.847;22.817;22.787;22.759;22.719;22.67;22.633;22.576;22.527;22.485;22.418;22.372;22.31;22.237;22.158;22.068;21.949;21.825;21.706;21.579;21.471;21.372;21.299;21.273;21.242;21.237;21.22;21.199;21.181;21.159;21.136;21.124;21.097;21.078;21.021;21.014;20.991;20.956;20.923;20.892;20.893;20.885;20.861;20.825;20.821;20.802;20.796;20.789;20.746;20.712;20.73;
29.511;29.483;29.464;29.452;29.437;29.43;29.432;29.411;29.352;29.313;29.316;29.304;29.264;29.157;29.124;29.091;29.063;29.039;29.012;28.983;28.957;28.931;28.919;28.878;28.868;28.848;28.821;28.799;28.768;28.735;28.729;28.696;28.669;28.657;28.627;28.632;28.596;28.59;28.563;28.552;28.538;28.495;28.428;28.376;28.347;28.323;28.276;28.202;28.14;28.112;28.08;28.026;27.98;27.914;27.868;27.815;27.752;27.672;27.611;27.519;27.422;27.315;27.186;27.028;26.872;26.679;26.5;26.366;26.258;26.154;26.092;26.028;25.969;25.883;25.824;25.79;25.75;25.732;25.698;25.665;25.653;25.661;25.676;25.651;25.648;25.671;25.722;25.711;25.689;25.686;25.711;25.724;25.739;25.767;25.803;25.888;26.025;26.203;26.389;26.485;26.485;26.485;26.467;26.424;26.387;26.35;26.307;26.259;26.2;26.14;26.11;26.049;25.984;25.928;25.865;25.794;25.739;25.693;25.649;25.606;25.557;25.516;25.47;25.425;25.385;25.345;25.304;25.271;25.221;25.188;25.188;25.188;25.188;25.188;25.188;24.982;24.948;24.913;24.886;24.844;24.804;24.764;24.718;24.665;24.624;24.573;24.532;24.499;24.438;24.385;24.355;24.306;24.267;24.228;24.191;24.146;24.113;24.062;24.017;23.977;23.931;23.892;23.835;23.793;23.74;23.688;23.632;23.603;23.56;23.518;23.472;23.431;23.409;23.368;23.333;23.315;23.295;23.235;23.221;23.206;23.181;23.156;23.112;23.082;23.07;23.051;23.044;23.027;23.009;23.003;22.999;22.983;22.976;22.965;22.953;22.937;22.923;22.896;22.884;22.87;22.848;22.823;22.799;22.766;22.741;22.691;22.65;22.61;22.588;22.542;22.46;22.38;22.307;22.234;22.16;22.032;21.935;21.826;21.709;21.617;21.511;21.401;21.318;21.265;21.238;21.223;21.186;21.152;21.131;21.116;21.113;21.093;21.068;21.051;21.041;21.026;20.998;20.967;20.96;20.928;20.922;20.885;20.864;20.83;20.825;20.831;20.792;20.762;20.739;20.73;
29.546;29.529;29.499;29.415;29.344;29.333;29.329;29.307;29.226;29.206;29.185;29.166;29.154;29.138;29.116;29.103;29.082;29.071;29.056;29.042;29.027;29.019;28.997;28.993;28.969;28.938;28.926;28.915;28.886;28.859;28.831;28.81;28.792;28.768;28.748;28.722;28.692;28.633;28.589;28.554;28.52;28.491;28.441;28.398;28.379;28.331;28.305;28.264;28.231;28.194;28.141;28.098;28.043;28.004;27.943;27.888;27.817;27.746;27.677;27.599;27.508;27.41;27.302;27.179;27.05;26.884;26.71;26.506;26.323;26.202;26.105;26.037;25.976;25.902;25.823;25.796;25.768;25.748;25.705;25.649;25.653;25.667;25.674;25.676;25.671;25.689;25.712;25.705;25.71;25.717;25.739;25.782;25.814;25.847;25.921;26.037;26.205;26.402;26.548;26.571;26.583;26.586;26.571;26.534;26.485;26.414;26.358;26.306;26.253;26.199;26.131;26.06;26.009;25.95;25.892;25.845;25.788;25.73;25.682;25.642;25.594;25.545;25.498;25.458;25.409;25.368;25.338;25.299;25.263;25.233;25.233;25.233;25.233;25.233;25.233;25.233;25.233;25.233;24.945;24.878;24.827;24.79;24.737;24.686;24.625;24.579;24.537;24.497;24.462;24.417;24.378;24.334;24.287;24.232;24.162;24.108;24.052;24.028;24.035;24.02;23.959;23.903;23.839;23.804;23.769;23.737;23.694;23.658;23.618;23.586;23.552;23.536;23.461;23.387;23.353;23.333;23.308;23.265;23.234;23.215;23.191;23.169;23.148;23.131;23.117;23.095;23.081;23.068;23.061;23.054;23.038;23.028;23.026;23.003;22.996;22.97;22.971;22.946;22.941;22.931;22.914;22.874;22.83;22.811;22.774;22.712;22.633;22.595;22.545;22.507;22.46;22.405;22.348;22.282;22.207;22.142;22.053;21.972;21.864;21.771;21.686;21.554;21.415;21.297;21.247;21.21;21.175;21.159;21.138;21.126;21.115;21.102;21.077;21.065;21.058;21.057;21.014;20.995;20.987;20.978;20.978;20.936;20.916;20.897;20.89;20.893;20.88;20.87;20.864;20.863;
29.423;29.387;29.355;29.298;29.269;29.247;29.215;29.205;29.191;29.19;29.183;29.161;29.169;29.159;29.15;29.141;29.136;29.14;29.13;29.125;29.119;29.107;29.11;29.108;29.105;29.089;29.077;29.043;29.03;28.994;28.98;28.944;28.903;28.861;28.818;28.781;28.766;28.719;28.683;28.648;28.613;28.587;28.552;28.522;28.474;28.443;28.403;28.369;28.335;28.289;28.257;28.198;28.148;28.099;28.042;27.981;27.925;27.874;27.797;27.745;27.672;27.598;27.502;27.423;27.322;27.195;27.017;26.821;26.597;26.398;26.232;26.103;26.008;25.94;25.873;25.827;25.808;25.766;25.742;25.72;25.72;25.735;25.736;25.741;25.736;25.735;25.767;25.802;25.818;25.858;25.91;25.988;26.082;26.172;26.297;26.493;26.604;26.63;26.655;26.649;26.638;26.635;26.598;26.555;26.522;26.46;26.418;26.357;26.303;26.243;26.179;26.135;26.06;26.002;25.946;25.886;25.831;25.779;25.716;25.671;25.626;25.584;25.544;25.49;25.456;25.419;25.386;25.363;25.325;25.282;25.282;25.282;25.282;25.282;25.282;25.282;25.282;24.972;24.932;24.895;24.859;24.814;24.749;24.71;24.648;24.594;24.545;24.484;24.438;24.376;24.316;24.25;24.193;24.167;24.134;24.076;24.025;24.003;24.021;24.026;24.023;23.982;23.939;23.876;23.848;23.818;23.788;23.719;23.632;23.584;23.553;23.505;23.481;23.444;23.414;23.4;23.362;23.345;23.323;23.306;23.271;23.242;23.23;23.214;23.197;23.174;23.151;23.141;23.137;23.113;23.116;23.116;23.112;23.095;23.095;23.085;23.025;22.975;22.952;22.928;22.905;22.864;22.818;22.78;22.743;22.704;22.648;22.614;22.568;22.535;22.48;22.45;22.388;22.345;22.278;22.215;22.144;22.081;22.016;21.917;21.826;21.716;21.579;21.439;21.317;21.281;21.259;21.229;21.2;21.193;21.187;21.173;21.153;21.138;21.15;21.143;21.112;21.088;21.064;21.047;21.026;21.017;20.996;20.977;20.929;20.925;20.913;20.903;20.892;20.874;
29.319;29.267;29.249;29.22;29.198;29.166;29.15;29.146;29.124;29.135;29.135;29.135;29.136;29.137;29.144;29.144;29.146;29.149;29.169;29.172;29.187;29.187;29.172;29.137;29.123;29.12;29.107;29.088;29.055;29.036;28.99;28.954;28.923;28.876;28.834;28.799;28.767;28.72;28.681;28.648;28.608;28.567;28.534;28.485;28.453;28.41;28.368;28.332;28.275;28.246;28.202;28.149;28.099;28.049;27.997;27.94;27.853;27.777;27.693;27.64;27.582;27.488;27.408;27.329;27.237;27.138;27.023;26.874;26.713;26.485;26.258;26.052;25.934;25.886;25.842;25.815;25.787;25.775;25.785;25.825;25.872;25.937;26.045;26.159;26.307;26.5;26.764;26.764;26.764;26.764;26.764;26.764;26.764;26.764;26.985;26.708;26.612;26.612;26.642;26.612;26.615;26.585;26.541;26.504;26.466;26.412;26.355;26.301;26.245;26.183;26.124;26.067;26.007;25.957;25.899;25.845;25.792;25.75;25.712;25.667;25.618;25.575;25.546;25.502;25.446;25.343;25.311;25.27;25.25;25.208;25.208;25.208;25.208;25.208;25.208;25.208;24.986;24.95;24.929;24.886;24.837;24.796;24.763;24.703;24.659;24.597;24.548;24.5;24.452;24.403;24.352;24.305;24.269;24.256;24.256;24.243;24.228;24.226;24.167;24.099;24.004;23.89;23.854;23.848;23.824;23.777;23.737;23.698;23.653;23.621;23.585;23.549;23.522;23.486;23.467;23.436;23.409;23.377;23.363;23.353;23.317;23.303;23.288;23.269;23.249;23.232;23.224;23.193;23.179;23.177;23.173;23.134;23.069;23.061;23.039;23.027;23.006;22.981;22.957;22.939;22.905;22.882;22.846;22.829;22.788;22.753;22.716;22.681;22.643;22.608;22.562;22.515;22.478;22.431;22.362;22.3;22.227;22.178;22.105;22.023;21.923;21.792;21.665;21.499;21.368;21.281;21.254;21.225;21.208;21.192;21.177;21.149;21.126;21.108;21.07;21.045;21.009;20.978;20.941;20.912;20.917;20.887;20.857;20.842;20.843;20.836;20.841;20.829;20.802;20.796;
29.302;29.265;29.235;29.203;29.184;29.175;29.147;29.154;29.153;29.151;29.147;29.169;29.172;29.187;29.206;29.202;29.216;29.224;29.197;29.216;29.214;29.218;29.224;29.223;29.221;29.2;29.19;29.166;29.144;29.108;29.081;29.045;28.996;28.963;28.917;28.871;28.825;28.797;28.754;28.706;28.661;28.624;28.59;28.55;28.519;28.472;28.439;28.403;28.344;28.296;28.261;28.195;28.123;28.061;27.989;27.933;27.881;27.81;27.76;27.689;27.624;27.558;27.497;27.42;27.342;27.261;27.176;27.047;26.892;26.683;26.455;26.227;26.054;25.983;25.939;25.903;25.878;25.87;25.854;25.859;25.889;25.935;25.995;26.076;26.177;26.301;26.468;26.665;26.919;26.919;26.919;26.919;26.919;26.919;26.784;26.578;26.535;26.587;26.61;26.587;26.548;26.509;26.461;26.437;26.383;26.346;26.292;26.241;26.191;26.136;26.087;26.045;26.002;25.96;25.899;25.818;25.755;25.717;25.673;25.619;25.54;25.491;25.45;25.394;25.361;25.318;25.286;25.246;25.206;25.195;25.195;25.195;25.195;25.195;25.195;25.195;24.97;24.933;24.915;24.87;24.843;24.794;24.758;24.708;24.669;24.613;24.571;24.512;24.464;24.384;24.319;24.262;24.174;24.124;24.072;24.004;24.014;24.065;24.17;24.185;23.971;23.901;23.888;23.887;23.843;23.808;23.753;23.73;23.689;23.661;23.628;23.607;23.568;23.538;23.512;23.504;23.478;23.463;23.445;23.42;23.408;23.393;23.351;23.302;23.297;23.275;23.259;23.205;23.179;23.171;23.148;23.123;23.113;23.1;23.083;23.051;23.019;22.988;22.97;22.944;22.929;22.9;22.862;22.836;22.808;22.778;22.745;22.716;22.707;22.67;22.639;22.594;22.563;22.525;22.484;22.396;22.305;22.243;22.184;22.103;21.98;21.871;21.728;21.575;21.452;21.288;21.228;21.171;21.159;21.11;21.071;21.017;20.978;20.955;20.941;20.952;20.911;20.875;20.838;20.831;20.836;20.832;20.813;20.773;20.782;20.769;20.77;20.744;20.725;20.714;
